,Provider,Fraud_Probability,Top1_Feature,Top1_SHAP,Top2_Feature,Top2_SHAP,Top3_Feature,Top3_SHAP,Fraud_Probability_Percent,Top1_ActualValue,Top2_ActualValue,Top3_ActualValue
1054,PRV52251,0.0013632586,Provider_Insurance_Claim_Reimbursement_Amt,-2.2774587,prv_avg_claims_indicator,-0.6834223,ChronicCond_Heartfailure_mean,-0.43258452,0.13632585,270.0,1.0,0.25
1055,PRV57454,0.004401985,Provider_Insurance_Claim_Reimbursement_Amt,-2.3851416,Avg_InscClaimAmtReimbursed_Per_Provider,-0.48295268,DeductibleAmtPaid_sum,-0.4817107,0.4401985,5610.0,2781.904761904762,110.0
1056,PRV55612,0.001083224,Provider_Insurance_Claim_Reimbursement_Amt,-2.0338871,prv_avg_claims_indicator,-0.81762767,ChronicCond_Heartfailure_mean,-0.59620374,0.1083224,800.0,1.0,0.0
1057,PRV53767,0.0032435225,Provider_Insurance_Claim_Reimbursement_Amt,-2.2507932,prv_avg_claims_indicator,-0.648782,DeductibleAmtPaid_sum,-0.5959639,0.32435223,4130.0,1.0,140.0
1058,PRV57507,0.016309623,Provider_Insurance_Claim_Reimbursement_Amt,-1.5970618,DeductibleAmtPaid_sum,-0.6400719,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5629185,1.6309623,26740.0,180.0,4241.160714285715
1059,PRV57577,0.020340234,Provider_Insurance_Claim_Reimbursement_Amt,-1.6029456,DeductibleAmtPaid_sum,-0.8331695,ChronicCond_Alzheimer_mean,-0.3186174,2.0340233,29810.0,100.0,0.6712328767123288
1060,PRV57631,0.90443027,Provider_Insurance_Claim_Reimbursement_Amt,1.1093441,HospitalDuration_max,0.6564229,ChronicCond_Heartfailure_mean,-0.47142705,90.44302,227000.0,32.0,0.5
1061,PRV54828,0.8755845,HospitalDuration_max,0.83068824,prv_avg_claims_indicator,0.672313,HospitalDuration_std,0.36822882,87.55845,35.0,2.727272727272727,18.50225211517056
1062,PRV57551,0.01893967,Provider_Insurance_Claim_Reimbursement_Amt,-1.5479234,DeductibleAmtPaid_sum,-0.5535087,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3878078,1.893967,42330.0,570.0,4189.69696969697
1063,PRV53391,0.0066240034,Provider_Insurance_Claim_Reimbursement_Amt,-1.843982,DeductibleAmtPaid_sum,-0.66265625,prv_avg_claims_indicator,-0.4081678,0.66240036,11420.0,450.0,1.1129032258064515
1064,PRV51483,0.007428647,HospitalDuration_max,-1.171071,Provider_Insurance_Claim_Reimbursement_Amt,-0.98942167,prv_avg_claims_indicator,-0.97067827,0.7428647,5.0,60400.0,1.0266666666666666
1065,PRV57293,0.38850227,HospitalDuration_max,0.7495359,HospitalDuration_std,0.4026546,IPAnnualReimbursementAmt_max,-0.3970848,38.850227,35.0,11.225984467864157,65000.0
1066,PRV56329,0.056738634,HospitalDuration_max,-1.0211073,prv_avg_claims_indicator,-0.83667445,Provider_Insurance_Claim_Reimbursement_Amt,0.7451443,5.6738634,11.0,1.0769230769230769,177000.0
1067,PRV57126,0.008729489,prv_avg_claims_indicator,-0.8579442,HospitalDuration_max,-0.7862121,HospitalDuration_std,-0.58435506,0.8729489,1.0238095238095235,10.0,2.263232692902394
1068,PRV57134,0.0016406712,Provider_Insurance_Claim_Reimbursement_Amt,-2.1634786,Avg_InscClaimAmtReimbursed_Per_Provider,-0.51069325,ChronicCond_Heartfailure_mean,-0.5083886,0.16406712,2870.0,4059.375,0.4375
1069,PRV56123,0.6558223,Provider_Insurance_Claim_Reimbursement_Amt,1.6399761,ChronicCond_Cancer_mean,-0.3960102,prv_avg_claims_indicator,-0.39419195,65.58223,498000.0,0.275,1.0526315789473684
1070,PRV55926,0.0055786953,Provider_Insurance_Claim_Reimbursement_Amt,-2.2111561,prv_avg_claims_indicator,-0.66475207,DeductibleAmtPaid_sum,-0.6179261,0.55786955,6930.0,1.0,30.0
1071,PRV51044,0.018472249,Provider_Insurance_Claim_Reimbursement_Amt,-1.9202795,DeductibleAmtPaid_sum,-0.59340465,DeductibleAmtPaid_mean,-0.30909973,1.8472248,21330.0,130.0,2.2033898305084745
1072,PRV51551,0.014545056,HospitalDuration_max,-1.1561865,prv_avg_claims_indicator,-0.87542623,ClaimDuration_max,-0.7172735,1.4545056,15.0,1.037037037037037,17.0
1073,PRV56942,0.005153559,Provider_Insurance_Claim_Reimbursement_Amt,-2.010066,DeductibleAmtPaid_sum,-0.56375074,prv_avg_claims_indicator,-0.4562378,0.51535594,6960.0,40.0,1.0434782608695652
1074,PRV52724,0.0022337523,Provider_Insurance_Claim_Reimbursement_Amt,-2.365552,DeductibleAmtPaid_sum,-0.5749643,DeductibleAmtPaid_mean,-0.46390447,0.22337523,5040.0,0.0,0.0
1075,PRV53307,0.008049033,Provider_Insurance_Claim_Reimbursement_Amt,-2.1653783,DeductibleAmtPaid_sum,-0.6424801,HospitalDuration_max,-0.41983157,0.80490327,7430.0,10.0,
1076,PRV54730,0.005641093,Provider_Insurance_Claim_Reimbursement_Amt,-2.039063,DeductibleAmtPaid_sum,-0.6433804,prv_avg_claims_indicator,-0.46674705,0.5641093,9450.0,0.0,1.0256410256410255
1077,PRV57023,0.020293206,prv_avg_claims_indicator,-1.4408633,HospitalDuration_max,-0.9837309,ClaimDuration_max,-0.81144255,2.0293207,1.0,11.0,11.0
1078,PRV53746,0.005886022,Provider_Insurance_Claim_Reimbursement_Amt,-1.1375625,prv_avg_claims_indicator,-1.0777837,HospitalDuration_max,-0.78303266,0.5886022,35000.0,1.0,9.0
1079,PRV53703,0.005723307,Provider_Insurance_Claim_Reimbursement_Amt,-2.347069,prv_avg_claims_indicator,-0.5732165,DeductibleAmtPaid_sum,-0.48749775,0.5723307,6160.0,1.0,0.0
1080,PRV53224,0.00038765016,Provider_Insurance_Claim_Reimbursement_Amt,-2.0770588,prv_avg_claims_indicator,-0.69086176,DeductibleAmtPaid_sum,-0.5973497,0.038765017,1680.0,1.0,0.0
1081,PRV53704,0.0026867215,Provider_Insurance_Claim_Reimbursement_Amt,-2.053664,DeductibleAmtPaid_sum,-0.54605484,prv_avg_claims_indicator,-0.52365494,0.26867214,2950.0,0.0,1.0
1082,PRV53455,0.0072374763,Provider_Insurance_Claim_Reimbursement_Amt,-1.89131,DeductibleAmtPaid_sum,-0.5990667,HospitalDuration_max,-0.37864193,0.7237476,8640.0,160.0,
1083,PRV57415,0.0374854,Provider_Insurance_Claim_Reimbursement_Amt,-1.6287785,DeductibleAmtPaid_sum,-0.94808716,HospitalDuration_max,-0.37466642,3.74854,39090.0,420.0,
1084,PRV53215,0.0008527783,Provider_Insurance_Claim_Reimbursement_Amt,-2.0259616,prv_avg_claims_indicator,-0.756475,DeductibleAmtPaid_sum,-0.5618028,0.08527783,1560.0,1.0,0.0
1085,PRV56809,0.009503655,Provider_Insurance_Claim_Reimbursement_Amt,-1.1952066,HospitalDuration_max,-0.8581888,prv_avg_claims_indicator,-0.6427174,0.95036554,45270.0,10.0,1.0731707317073171
1086,PRV55871,0.0053710523,Provider_Insurance_Claim_Reimbursement_Amt,-2.3851213,DeductibleAmtPaid_sum,-0.49868897,Avg_InscClaimAmtReimbursed_Per_Provider,-0.46755266,0.5371052,4480.0,40.0,2192.5
1087,PRV53494,0.0007763363,Provider_Insurance_Claim_Reimbursement_Amt,-2.3202884,prv_avg_claims_indicator,-0.5554502,DeductibleAmtPaid_sum,-0.45403737,0.07763363,470.0,1.0,0.0
1088,PRV54612,0.0054981713,Provider_Insurance_Claim_Reimbursement_Amt,-2.6107888,DeductibleAmtPaid_sum,-0.5549053,ChronicCond_Cancer_mean,-0.54027545,0.54981714,1120.0,90.0,0.4166666666666667
1089,PRV51771,0.0046789013,Provider_Insurance_Claim_Reimbursement_Amt,-2.0758255,ChronicCond_Heartfailure_mean,-0.6326049,DeductibleAmtPaid_sum,-0.60224766,0.46789014,8530.0,0.475,60.0
1090,PRV56811,0.031138299,HospitalDuration_max,-1.0733539,prv_avg_claims_indicator,-0.9232058,ChronicCond_Heartfailure_mean,-0.6278433,3.1138299,10.0,1.0333333333333334,0.5161290322580645
1091,PRV56696,0.032681763,HospitalDuration_max,-1.0247371,prv_avg_claims_indicator,-0.872125,Provider_Insurance_Claim_Reimbursement_Amt,-0.6667245,3.2681763,10.0,1.0303030303030305,69220.0
1092,PRV54784,0.0045689954,Provider_Insurance_Claim_Reimbursement_Amt,-2.2047994,prv_avg_claims_indicator,-0.62997437,DeductibleAmtPaid_sum,-0.45256537,0.45689955,1520.0,1.0,0.0
1093,PRV52136,0.70799893,Provider_Insurance_Claim_Reimbursement_Amt,1.3021872,HospitalDuration_max,0.59450275,prv_avg_claims_indicator,-0.5525548,70.7999,380190.0,21.0,1.04
1094,PRV54283,0.00089828076,Provider_Insurance_Claim_Reimbursement_Amt,-2.2169025,prv_avg_claims_indicator,-0.76680225,ChronicCond_KidneyDisease_mean,-0.5538978,0.089828074,550.0,1.0,0.2
1095,PRV54943,0.0033604696,Provider_Insurance_Claim_Reimbursement_Amt,-1.4609109,HospitalDuration_max,-0.8800619,HospitalDuration_std,-0.49549988,0.33604696,23450.0,4.0,0.7071067811865476
1096,PRV56775,0.18234047,Provider_Insurance_Claim_Reimbursement_Amt,-1.3990473,HospitalDuration_max,0.96102124,HospitalDuration_std,0.7190067,18.234047,34350.0,23.0,10.96965511460289
1097,PRV55569,0.0015000976,Provider_Insurance_Claim_Reimbursement_Amt,-2.1098163,DeductibleAmtPaid_sum,-0.58963686,ChronicCond_Heartfailure_mean,-0.5303767,0.15000975,1480.0,40.0,0.4444444444444444
1098,PRV55152,0.0045457147,HospitalDuration_max,-1.0495967,prv_avg_claims_indicator,-0.97794634,ClaimDuration_max,-0.58947116,0.4545715,9.0,1.0,9.0
1099,PRV57400,0.050587725,HospitalDuration_max,-0.91480327,Provider_Insurance_Claim_Reimbursement_Amt,-0.6988369,HospitalDuration_std,-0.65752,5.0587726,7.0,67000.0,1.7268882005337975
1100,PRV56510,0.00044269022,Provider_Insurance_Claim_Reimbursement_Amt,-2.371585,ChronicCond_Heartfailure_mean,-0.62259203,DeductibleAmtPaid_sum,-0.6206007,0.04426902,800.0,0.4444444444444444,20.0
1101,PRV54154,0.0040360224,Provider_Insurance_Claim_Reimbursement_Amt,-2.2897563,DeductibleAmtPaid_sum,-0.5535067,Avg_InscClaimAmtReimbursed_Per_Provider,-0.42338026,0.40360224,1640.0,0.0,2731.6666666666665
1102,PRV52232,0.0009205026,Provider_Insurance_Claim_Reimbursement_Amt,-2.264858,prv_avg_claims_indicator,-0.77377117,ChronicCond_Heartfailure_mean,-0.55291075,0.09205026,640.0,1.0,0.0
1103,PRV53399,0.8708837,HospitalDuration_max,1.1365075,HospitalDuration_std,0.696701,Provider_Insurance_Claim_Reimbursement_Amt,-0.43416736,87.08837,24.0,8.750510189207745,74120.0
1104,PRV51414,0.010227661,Provider_Insurance_Claim_Reimbursement_Amt,-1.3814794,prv_avg_claims_indicator,-0.9523829,HospitalDuration_max,-0.93552226,1.0227661,30230.0,1.0,10.0
1105,PRV55620,0.0036011008,Provider_Insurance_Claim_Reimbursement_Amt,-2.2814233,DeductibleAmtPaid_sum,-0.4262419,perc_allocated_used,-0.4080795,0.36011007,1840.0,200.0,0.4981795354676711
1106,PRV54284,0.1729259,prv_avg_claims_indicator,0.97953063,HospitalDuration_max,-0.828412,HospitalDuration_std,-0.5484825,17.292591,2.627906976744186,9.0,2.167124493754009
1107,PRV53815,0.00075979833,Provider_Insurance_Claim_Reimbursement_Amt,-2.273891,DeductibleAmtPaid_sum,-0.6183731,prv_avg_claims_indicator,-0.53365856,0.07597984,1800.0,0.0,1.0
1108,PRV56589,0.014227896,Provider_Insurance_Claim_Reimbursement_Amt,-1.4021347,prv_avg_claims_indicator,-1.0305345,HospitalDuration_max,-0.85668594,1.4227896,42650.0,1.0,10.0
1109,PRV51515,0.5152743,HospitalDuration_max,1.0812486,Provider_Insurance_Claim_Reimbursement_Amt,-1.0273911,prv_avg_claims_indicator,-0.8427997,51.527428,35.0,52800.0,1.0
1110,PRV53593,0.008615434,Provider_Insurance_Claim_Reimbursement_Amt,-2.4612145,DeductibleAmtPaid_sum,-0.5543359,HospitalDuration_max,-0.36962432,0.8615434,5090.0,70.0,
1111,PRV51066,0.001734147,Provider_Insurance_Claim_Reimbursement_Amt,-1.5907009,HospitalDuration_max,-0.80699545,HospitalDuration_std,-0.50622964,0.17341469,24790.0,3.0,1.4142135623730951
1112,PRV55980,0.0012545419,Provider_Insurance_Claim_Reimbursement_Amt,-2.160845,prv_avg_claims_indicator,-0.62875926,DeductibleAmtPaid_sum,-0.57289577,0.12545419,8700.0,1.0,0.0
1113,PRV56583,0.06344463,prv_avg_claims_indicator,-1.4314705,HospitalDuration_max,-1.1086679,ClaimDuration_max,-0.38244852,6.344463,1.0,16.0,20.0
1114,PRV56272,0.0100280605,Provider_Insurance_Claim_Reimbursement_Amt,-2.4126136,DeductibleAmtPaid_sum,-0.5860813,ChronicCond_Cancer_mean,-0.49484015,1.0028061,5450.0,190.0,0.3181818181818182
1115,PRV51475,0.02451214,prv_avg_claims_indicator,-1.045283,HospitalDuration_max,-0.8712413,Provider_Insurance_Claim_Reimbursement_Amt,-0.7834622,2.451214,1.0238095238095235,8.0,73130.0
1116,PRV57613,0.006324914,Provider_Insurance_Claim_Reimbursement_Amt,-2.1867867,DeductibleAmtPaid_sum,-0.60923266,prv_avg_claims_indicator,-0.5123509,0.6324914,250.0,0.0,1.0
1117,PRV57739,0.0052433787,Provider_Insurance_Claim_Reimbursement_Amt,-2.2098489,DeductibleAmtPaid_sum,-0.63512725,ChronicCond_Heartfailure_mean,-0.5573145,0.5243379,7020.0,60.0,0.3636363636363636
1118,PRV52662,0.0024170808,Provider_Insurance_Claim_Reimbursement_Amt,-1.8697191,HospitalDuration_max,-1.0516324,HospitalDuration_std,-0.5529567,0.24170808,12790.0,4.0,0.7071067811865476
1119,PRV51665,0.0012363525,Provider_Insurance_Claim_Reimbursement_Amt,-2.2255569,prv_avg_claims_indicator,-0.639523,DeductibleAmtPaid_sum,-0.5733452,0.12363525,3810.0,1.0,40.0
1120,PRV54310,0.0057204827,Provider_Insurance_Claim_Reimbursement_Amt,-2.214638,ChronicCond_KidneyDisease_mean,-0.53560317,DeductibleAmtPaid_sum,-0.48227254,0.57204825,300.0,0.2857142857142857,0.0
1121,PRV57062,0.008221921,Provider_Insurance_Claim_Reimbursement_Amt,-1.9496613,DeductibleAmtPaid_sum,-0.6206986,Avg_InscClaimAmtReimbursed_Per_Provider,-0.43551528,0.8221921,16020.0,60.0,4800.862068965517
1122,PRV54992,0.016743416,Provider_Insurance_Claim_Reimbursement_Amt,-2.0911424,DeductibleAmtPaid_sum,-0.69287145,prv_avg_claims_indicator,-0.36913076,1.6743416,11710.0,0.0,1.0588235294117647
1123,PRV51713,0.0056133573,Provider_Insurance_Claim_Reimbursement_Amt,-2.1921358,prv_avg_claims_indicator,-0.7759748,DeductibleAmtPaid_sum,-0.41783836,0.56133574,1380.0,1.0,50.0
1124,PRV52938,0.0023646285,Provider_Insurance_Claim_Reimbursement_Amt,-2.1856036,prv_avg_claims_indicator,-0.7424571,DeductibleAmtPaid_sum,-0.46117616,0.23646285,4270.0,1.0,0.0
1125,PRV55796,0.0014513328,Provider_Insurance_Claim_Reimbursement_Amt,-2.3994145,prv_avg_claims_indicator,-0.5554571,ChronicCond_Heartfailure_mean,-0.542544,0.14513329,870.0,1.0,0.4285714285714285
1126,PRV57285,0.005955714,prv_avg_claims_indicator,-1.0745192,HospitalDuration_max,-0.96780604,ClaimDuration_max,-0.6685397,0.5955714,1.0,9.0,9.0
1127,PRV52026,0.0060038916,Provider_Insurance_Claim_Reimbursement_Amt,-2.1572306,DeductibleAmtPaid_sum,-0.6731561,prv_avg_claims_indicator,-0.48768377,0.6003892,6960.0,0.0,1.0434782608695652
1128,PRV53460,0.00549428,Provider_Insurance_Claim_Reimbursement_Amt,-2.2914472,prv_avg_claims_indicator,-0.579895,ChronicCond_Heartfailure_mean,-0.5456703,0.549428,820.0,1.0,0.0
1129,PRV57469,0.0028842594,Provider_Insurance_Claim_Reimbursement_Amt,-1.8642696,Avg_InscClaimAmtReimbursed_Per_Provider,-0.51382226,ChronicCond_Heartfailure_mean,-0.5107337,0.28842595,22050.0,3907.931034482759,0.5172413793103449
1130,PRV52882,0.0077923657,Provider_Insurance_Claim_Reimbursement_Amt,-1.8427792,DeductibleAmtPaid_sum,-0.731879,ChronicCond_Heartfailure_mean,-0.6107959,0.77923656,14960.0,130.0,0.4878048780487805
1131,PRV56881,0.009928297,Provider_Insurance_Claim_Reimbursement_Amt,-1.9244536,DeductibleAmtPaid_sum,-0.8385673,ChronicCond_KidneyDisease_mean,-0.51437384,0.99282974,17200.0,150.0,0.2435897435897435
1132,PRV52422,0.025944574,Provider_Insurance_Claim_Reimbursement_Amt,-1.9277891,DeductibleAmtPaid_sum,-0.7216121,HospitalDuration_max,-0.33152092,2.5944574,26400.0,300.0,
1133,PRV53761,0.003494447,Provider_Insurance_Claim_Reimbursement_Amt,-1.8227109,DeductibleAmtPaid_sum,-0.61857396,prv_avg_claims_indicator,-0.5446129,0.34944472,9980.0,250.0,1.0
1134,PRV54269,0.0048254537,Provider_Insurance_Claim_Reimbursement_Amt,-1.6328847,DeductibleAmtPaid_sum,-0.92273355,prv_avg_claims_indicator,0.5016353,0.48254538,32740.0,290.0,4.538461538461538
1135,PRV54062,0.006313748,Provider_Insurance_Claim_Reimbursement_Amt,-1.5579891,HospitalDuration_max,-1.1247433,HospitalDuration_std,-0.49435827,0.63137484,17730.0,6.0,2.1213203435596424
1136,PRV56305,0.0016017419,Provider_Insurance_Claim_Reimbursement_Amt,-2.1896408,DeductibleAmtPaid_sum,-0.775058,perc_allocated_used,-0.46015668,0.16017419,4200.0,0.0,0.9911836982191868
1137,PRV55350,0.0053718574,Provider_Insurance_Claim_Reimbursement_Amt,-2.2477093,ChronicCond_Cancer_mean,-0.4979724,DeductibleAmtPaid_sum,-0.4965319,0.5371857,4210.0,0.2903225806451613,0.0
1138,PRV52910,0.21077682,HospitalDuration_max,-1.0176649,Provider_Insurance_Claim_Reimbursement_Amt,0.4408401,ClaimDuration_max,-0.33024186,21.077682,15.0,151600.0,20.0
1139,PRV57689,0.01373121,Provider_Insurance_Claim_Reimbursement_Amt,-1.9700427,DeductibleAmtPaid_sum,-0.65129876,HospitalDuration_max,-0.32940644,1.3731209,15380.0,200.0,
1140,PRV54198,0.0006078502,Provider_Insurance_Claim_Reimbursement_Amt,-2.31771,prv_avg_claims_indicator,-0.6180798,Avg_InscClaimAmtReimbursed_Per_Provider,-0.514163,0.06078502,490.0,1.0,2001.6666666666667
1141,PRV57099,0.0030209953,Provider_Insurance_Claim_Reimbursement_Amt,-2.2881625,DeductibleAmtPaid_sum,-0.6663143,ChronicCond_Heartfailure_mean,-0.39857903,0.30209953,6440.0,10.0,0.5
1142,PRV54025,0.003884089,Provider_Insurance_Claim_Reimbursement_Amt,-2.091927,DeductibleAmtPaid_sum,-0.6200295,perc_allocated_used,-0.48082888,0.3884089,8980.0,100.0,0.3613628126132657
1143,PRV51546,0.04215177,prv_avg_claims_indicator,-1.1118118,HospitalDuration_max,-0.6837393,ClaimDuration_max,-0.35704994,4.215177,1.0285714285714285,17.0,20.0
1144,PRV51821,0.32126164,prv_avg_claims_indicator,-0.9999016,Provider_Insurance_Claim_Reimbursement_Amt,0.73791504,HospitalDuration_max,0.72172207,32.126163,1.0,138000.0,35.0
1145,PRV55575,0.0068203523,Provider_Insurance_Claim_Reimbursement_Amt,-2.1225235,DeductibleAmtPaid_sum,-0.62657917,perc_allocated_used,-0.4291041,0.6820352,470.0,0.0,0.998953427524856
1146,PRV51779,0.003779713,Provider_Insurance_Claim_Reimbursement_Amt,-2.3231008,DeductibleAmtPaid_sum,-0.597159,HospitalDuration_max,-0.45284402,0.3779713,7690.0,0.0,
1147,PRV51214,0.004078804,Provider_Insurance_Claim_Reimbursement_Amt,-2.0569525,prv_avg_claims_indicator,-0.58086276,DeductibleAmtPaid_sum,-0.579578,0.4078804,3200.0,1.0,0.0
1148,PRV56057,0.102722734,prv_avg_claims_indicator,-1.1130105,ClaimDuration_max,-0.6907693,HospitalDuration_max,-0.6519581,10.272273,1.0,17.0,17.0
1149,PRV54017,0.0038526983,Provider_Insurance_Claim_Reimbursement_Amt,-2.2052915,prv_avg_claims_indicator,-0.6682473,ChronicCond_Heartfailure_mean,-0.62710494,0.38526982,2610.0,1.0,0.4615384615384615
1150,PRV52047,0.15973502,HospitalDuration_max,-0.85536146,ClaimDuration_max,-0.7363368,Provider_Insurance_Claim_Reimbursement_Amt,0.45438683,15.973502,12.0,16.0,148550.0
1151,PRV56711,0.9381967,HospitalDuration_max,0.98364836,HospitalDuration_std,0.42917392,Provider_Insurance_Claim_Reimbursement_Amt,0.34087595,93.81967,35.0,11.31370849898476,107950.0
1152,PRV54672,0.001119026,Provider_Insurance_Claim_Reimbursement_Amt,-2.555969,DeductibleAmtPaid_sum,-0.6520115,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4194524,0.111902595,4200.0,0.0,4681.0
1153,PRV56095,0.0016885583,Provider_Insurance_Claim_Reimbursement_Amt,-2.3408043,DeductibleAmtPaid_sum,-0.58421254,ChronicCond_KidneyDisease_mean,-0.49421683,0.16885583,4910.0,0.0,0.1818181818181818
1154,PRV51886,0.002457653,Provider_Insurance_Claim_Reimbursement_Amt,-2.3056984,DeductibleAmtPaid_sum,-0.58784735,ChronicCond_Heartfailure_mean,-0.5335075,0.2457653,2160.0,50.0,0.2222222222222222
1155,PRV53851,0.0036143418,Provider_Insurance_Claim_Reimbursement_Amt,-1.8049643,ChronicCond_Heartfailure_mean,-0.614497,prv_avg_claims_indicator,-0.5025147,0.3614342,21100.0,0.4791666666666667,1.0212765957446808
1156,PRV54548,0.0035336742,Provider_Insurance_Claim_Reimbursement_Amt,-2.1626763,ChronicCond_Heartfailure_mean,-0.57859755,DeductibleAmtPaid_sum,-0.5271103,0.35336742,1890.0,0.3333333333333333,0.0
1157,PRV54687,0.0029684275,Provider_Insurance_Claim_Reimbursement_Amt,-1.8669075,prv_avg_claims_indicator,-0.66330725,ChronicCond_Heartfailure_mean,-0.61935467,0.29684275,9390.0,1.0,0.3888888888888889
1158,PRV56048,0.002120961,Provider_Insurance_Claim_Reimbursement_Amt,-1.9530944,prv_avg_claims_indicator,-0.6509029,Avg_InscClaimAmtReimbursed_Per_Provider,-0.54260343,0.2120961,7380.0,1.0,3045.0
1159,PRV54150,0.00977989,Provider_Insurance_Claim_Reimbursement_Amt,-1.9076558,prv_avg_claims_indicator,-0.5632168,DeductibleAmtPaid_sum,-0.4926401,0.977989,11020.0,1.0416666666666667,170.0
1160,PRV53067,0.0028802182,Provider_Insurance_Claim_Reimbursement_Amt,-2.0923238,DeductibleAmtPaid_sum,-0.5843229,Avg_InscClaimAmtReimbursed_Per_Provider,-0.34346718,0.28802183,4540.0,70.0,4096.25
1161,PRV54168,0.014566759,Provider_Insurance_Claim_Reimbursement_Amt,-1.5914073,HospitalDuration_max,-0.77696323,Avg_InscClaimAmtReimbursed_Per_Provider,-0.36355478,1.4566759,34350.0,3.0,4898.358208955224
1162,PRV56258,0.00301374,Provider_Insurance_Claim_Reimbursement_Amt,-1.6000952,prv_avg_claims_indicator,-0.7443463,DeductibleAmtPaid_sum,-0.614355,0.30137402,26130.0,1.0,170.0
1163,PRV51712,0.0015858663,Provider_Insurance_Claim_Reimbursement_Amt,-2.261177,prv_avg_claims_indicator,-0.53348976,DeductibleAmtPaid_sum,-0.39480543,0.15858664,860.0,1.0,0.0
1164,PRV52010,0.010155886,Provider_Insurance_Claim_Reimbursement_Amt,-2.0912254,prv_avg_claims_indicator,-0.82334477,ClaimDuration_max,-0.45419446,1.0155886,1400.0,1.0,0.0
1165,PRV57232,0.00081451493,Provider_Insurance_Claim_Reimbursement_Amt,-2.1698022,prv_avg_claims_indicator,-0.6549141,ChronicCond_Heartfailure_mean,-0.49376225,0.08145149,910.0,1.0,0.4285714285714285
1166,PRV56073,0.00026063184,Provider_Insurance_Claim_Reimbursement_Amt,-2.1966474,prv_avg_claims_indicator,-0.6701529,ChronicCond_Heartfailure_mean,-0.60275894,0.026063185,2440.0,1.0,0.5
1167,PRV54052,0.059564423,prv_avg_claims_indicator,-0.6550962,Provider_Insurance_Claim_Reimbursement_Amt,-0.57008517,ChronicCond_Cancer_mean,-0.4346742,5.9564424,1.0,75000.0,0.3333333333333333
1168,PRV57534,0.018818315,Provider_Insurance_Claim_Reimbursement_Amt,-1.5388511,DeductibleAmtPaid_sum,-0.64070535,ChronicCond_KidneyDisease_mean,-0.35841528,1.8818315,38820.0,400.0,0.3289473684210526
1169,PRV56801,0.0027240445,Provider_Insurance_Claim_Reimbursement_Amt,-2.1935732,DeductibleAmtPaid_sum,-0.5396326,prv_avg_claims_indicator,-0.5340441,0.27240446,8210.0,40.0,1.0416666666666667
